old_product_id,old_title,old_total_spend,old_total_revenue,old_roas,new_product_id,new_title,match_method,match_confidence
pb-gpal-1-a,Great Plains Alpaca/Llama Forage Blend - Pasture Seed | Nature's Seed,9.60,5.28,0.55,gla_445909,"Alpaca & Llama Pasture Seed Mix - Low-Sugar Forage Blend - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-gpal-1-a,Great Plains Alpaca/Llama Forage Blend - Pasture Seed | Nature's Seed,9.60,5.28,0.55,gla_445260,"Alpaca & Llama Pasture Seed Mix - Low-Sugar Forage Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
gla_185601,Southwest Desert Poultry Forage Mix,75.74,5.18,0.07,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185601,Southwest Desert Poultry Forage Mix,75.74,5.18,0.07,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185601,Southwest Desert Poultry Forage Mix,75.74,5.18,0.07,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-ssg-2.5-a,Southern Subtropics Goat Forage Blend - Pasture Seed | Nature's Seed,72.23,5.15,0.07,UNMATCHED,,none,none
turf-wht-1500-f,TWCA Water-Wise Heavy Traffic Mix - Grass Seed | Nature's Seed,67.42,5.11,0.08,UNMATCHED,,none,none
gla_406997,Plains Coreopsis,12.06,4.94,0.41,UNMATCHED,,none,none
gla_184196,Tansy Aster,5.16,4.94,0.96,UNMATCHED,,none,none
gla_183323,Clasping Coneflower,3.41,4.94,1.45,UNMATCHED,,none,none
gla_184135,Hooker's Evening Primrose,1.94,4.94,2.55,UNMATCHED,,none,none
gla_402836,Purple Coneflower,1.35,4.94,3.66,UNMATCHED,,none,none
gla_183207,Yellow Prairie Coneflower,1.91,4.94,2.59,gla_445878,"Prairie Native Grass Seed Mix - Erosion Control & Reclamation - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183207,Yellow Prairie Coneflower,1.91,4.94,2.59,gla_445877,"Prairie Native Grass Seed Mix - Erosion Control & Reclamation - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183207,Yellow Prairie Coneflower,1.91,4.94,2.59,gla_445876,"Prairie Native Grass Seed Mix - Erosion Control & Reclamation - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183206,Yellow Prairie Coneflower,0.21,4.94,23.52,gla_445878,"Prairie Native Grass Seed Mix - Erosion Control & Reclamation - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183206,Yellow Prairie Coneflower,0.21,4.94,23.52,gla_445877,"Prairie Native Grass Seed Mix - Erosion Control & Reclamation - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183206,Yellow Prairie Coneflower,0.21,4.94,23.52,gla_445876,"Prairie Native Grass Seed Mix - Erosion Control & Reclamation - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwec-0.5-a,Intermountain West Erosion Control Blend - Specialty Seed | Nature's Seed,44.52,4.89,0.11,gla_447444,"California Erosion Control Seed Mix - Native Slope Stabilization - 25 lb,  | Nature's Seed",replacement_map,medium
pb-iwec-0.5-a,Intermountain West Erosion Control Blend - Specialty Seed | Nature's Seed,44.52,4.89,0.11,gla_447445,"California Erosion Control Seed Mix - Native Slope Stabilization - 5 lb,  | Nature's Seed",replacement_map,medium
pb-iwec-0.5-a,Intermountain West Erosion Control Blend - Specialty Seed | Nature's Seed,44.52,4.89,0.11,gla_447446,"California Erosion Control Seed Mix - Native Slope Stabilization - 50 lb,  | Nature's Seed",replacement_map,medium
pb-swth-1-a,Southwest Transitional Horse Forage Blend - Pasture Seed | Nature's Seed,153.97,4.83,0.03,gla_445285,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swth-1-a,Southwest Transitional Horse Forage Blend - Pasture Seed | Nature's Seed,153.97,4.83,0.03,gla_445846,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swth-1-a,Southwest Transitional Horse Forage Blend - Pasture Seed | Nature's Seed,153.97,4.83,0.03,gla_445845,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186947,Purple Clarkia,26.09,4.76,0.18,UNMATCHED,,none,none
gla_183285,Baby Blue Eyes,5.11,4.76,0.93,gla_452636,"Blue-Eyed Grass Seed - Native Perennial Meadow Wildflower - 0.25 lb, Covers 500 sq ft | Nature's Seed",replacement_map_title,medium
gla_183285,Baby Blue Eyes,5.11,4.76,0.93,gla_452637,"Blue-Eyed Grass Seed - Native Perennial Meadow Wildflower - 0.5 lb, Covers 1000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183285,Baby Blue Eyes,5.11,4.76,0.93,gla_452638,"Blue-Eyed Grass Seed - Native Perennial Meadow Wildflower - 1 lb, Covers 2000 sq ft | Nature's Seed",replacement_map_title,medium
pg-sami-25-lb,Small Burnet - Pasture Seed | Nature's Seed,8.56,4.75,0.55,UNMATCHED,,none,none
pg-agel-10-lb,Tall Wheatgrass - Pasture Seed | Nature's Seed,87.40,4.71,0.05,gla_446820,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map,medium
pg-agel-10-lb,Tall Wheatgrass - Pasture Seed | Nature's Seed,87.40,4.71,0.05,gla_445458,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
pg-agel-10-lb,Tall Wheatgrass - Pasture Seed | Nature's Seed,87.40,4.71,0.05,gla_446821,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map,medium
gla_186118,Sky Lupine,10.63,4.64,0.44,UNMATCHED,,none,none
pg-pler-n-10-lb,Dotseed Plantain - Pasture Seed | Nature's Seed,12.17,4.58,0.38,gla_452928,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 0.5 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map,medium
pg-pler-n-10-lb,Dotseed Plantain - Pasture Seed | Nature's Seed,12.17,4.58,0.38,gla_452929,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 1 lb, Covers 1000 sq ft | Nature's Seed",replacement_map,medium
pg-pler-n-10-lb,Dotseed Plantain - Pasture Seed | Nature's Seed,12.17,4.58,0.38,gla_452930,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 2 lb, Covers 2000 sq ft | Nature's Seed",replacement_map,medium
gla_185657,Big Bluegrass,25.14,4.46,0.18,gla_452707,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 10 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185657,Big Bluegrass,25.14,4.46,0.18,gla_452708,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 25 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185657,Big Bluegrass,25.14,4.46,0.18,gla_452709,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 5 lb, Covers 1,000 sq ft | Nature's Seed",replacement_map_title,medium
turf-tall-1500-f,Tall Fescue Utility Blend - Grass Seed | Nature's Seed,1.19,4.45,3.74,gla_446820,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map,medium
turf-tall-1500-f,Tall Fescue Utility Blend - Grass Seed | Nature's Seed,1.19,4.45,3.74,gla_445458,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
turf-tall-1500-f,Tall Fescue Utility Blend - Grass Seed | Nature's Seed,1.19,4.45,3.74,gla_446821,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map,medium
pg-bogr-1-lb,Blue Grama - Grass Seed | Nature's Seed,89.89,4.37,0.05,gla_446803,"Blue Grama Grass Seed - Native Drought-Tolerant Pasture - 25 lb, Covers 50,000 sq ft | Nature's Seed",base_sku_match,high
pg-bogr-1-lb,Blue Grama - Grass Seed | Nature's Seed,89.89,4.37,0.05,gla_444937,"Blue Grama Grass Seed - Native Drought-Tolerant Pasture - 5 lb, Covers 10,000 sq ft | Nature's Seed",base_sku_match,high
pg-bogr-1-lb,Blue Grama - Grass Seed | Nature's Seed,89.89,4.37,0.05,gla_446804,"Blue Grama Grass Seed - Native Drought-Tolerant Pasture - 50 lb, Covers 100,000 sq ft | Nature's Seed",base_sku_match,high
pb-ssd-0.5-a,Southern Subtropics Dryland Pasture Blend - Specialty Seed | Nature's Seed,35.19,4.30,0.12,gla_459553,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 10 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
